smiles,quantified_delivery,unnormalized_delivery,quantified_toxicity,unnormalized_toxicity,Formulation,Cationic_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Cationic_Lipid_to_mRNA_weight_ratio,Dosage,Comment,Lipid_name,Num_tails,Num_carbon_in_tail,MolWt,Experiment_ID,Purity,Mix_type,Cargo_type,Experimenter_ID,Model_type,Exposure_time,Delivery_target,Route_of_administration,Experiment_weight,Library_ID,Goal,Batch_or_individual_or_barcoded,Value_name,screen_id,Sample_weight,identifier,Mol,Num tails,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,split_name_for_normalization
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCC)CCCN(C)CCCN(CC(O)CCCCCCCC)CC(O)CCCCCCCC,,,1.0,103.4525277,ZAL_form,56.49717514,0.0,43.50282486,0.0,,22.01513784,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA5-Ep10,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,878.404,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCC)CCCN5CCN(CCCN(CC(O)CCCCCCCC)CC(O)CCCCCCCC)CC5,,,1.0,107.1516646,ZAL_form,56.49717514,0.0,43.50282486,0.0,,23.39558897,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA6-Ep10,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,933.484,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CC(O)CCCCCCCCCC)CCN(C)CC(O)CCCCCCCCCC,,,1.0,108.7327701,ZAL_form,56.49717514,0.0,43.50282486,0.0,,30.87639098,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA1-Ep12,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,821.312,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C(C)C)CCN(CCN(C(C)C)CC(O)CCCCCCCCCC)CCN(C(C)C)CC(O)CCCCCCCCCC,,,1.0,109.864365,ZAL_form,56.49717514,0.0,43.50282486,0.0,,34.04037594,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA2-Ep12,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,905.474,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCC)CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,,,1.0,103.8224414,ZAL_form,56.49717514,0.0,43.50282486,0.0,,20.03308271,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA3-Ep12,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1332.2,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCC)CCN(C)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,,,1.0,107.891492,ZAL_form,56.49717514,0.0,43.50282486,0.0,,23.42135338,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA4-Ep12,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,934.512,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCC)CCCN(C)CCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,,,0.8668310726999999,86.68310727,ZAL_form,56.49717514,0.0,43.50282486,0.0,,24.12446115,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA5-Ep12,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,962.566,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCC)CCCN5CCN(CCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC5,,,1.0,106.7817509,ZAL_form,56.49717514,0.0,43.50282486,0.0,,25.50491228,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA6-Ep12,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1017.646,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CC(O)CCCCCCCCCCCC)CCN(C)CC(O)CCCCCCCCCCCC,,,1.0,112.5770654,ZAL_form,56.49717514,0.0,43.50282486,0.0,,32.98571429,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA1-Ep14,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,877.42,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCC)CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,,,0.9963008631,99.63008631,ZAL_form,56.49717514,0.0,43.50282486,0.0,,22.14240602,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA3-Ep14,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1472.47,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCC)CCN(C)CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,,,0.9654747226000001,96.54747226,ZAL_form,56.49717514,0.0,43.50282486,0.0,,25.53067669,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA4-Ep14,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1018.674,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCC)CCCN(C)CCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,,,1.0,101.8495684,ZAL_form,56.49717514,0.0,43.50282486,0.0,,26.23378446,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA5-Ep14,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1046.728,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCC)CCCN5CCN(CCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC5,,,1.0,107.1516646,ZAL_form,56.49717514,0.0,43.50282486,0.0,,27.61423559,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA6-Ep14,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1101.808,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CC(O)CCCCCCCCCCCCCC)CCN(C)CC(O)CCCCCCCCCCCCCC,,,1.0,102.9593095,ZAL_form,56.49717514,0.0,43.50282486,0.0,,35.09503759,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA1-Ep16,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,933.528,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C(C)C)CCN(CCN(C(C)C)CC(O)CCCCCCCCCCCCCC)CCN(C(C)C)CC(O)CCCCCCCCCCCCCC,,,0.9620826696,96.20826696,ZAL_form,56.49717514,0.0,43.50282486,0.0,,38.25902256,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA2-Ep16,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1017.69,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCC)CCN(CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC,,,0.954377312,95.4377312,ZAL_form,56.49717514,0.0,43.50282486,0.0,,24.25172932,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA3-Ep16,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1612.74,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCC)CCN(C)CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC,,,0.8902589396,89.02589396,ZAL_form,56.49717514,0.0,43.50282486,0.0,,27.64,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA4-Ep16,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1102.836,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCC)CCCN(C)CCCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC,,,0.36027351189999995,36.02735119,ZAL_form,56.49717514,0.0,43.50282486,0.0,,28.34310777,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA5-Ep16,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1130.89,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCC)CCCN5CCN(CCCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CC5,,,1.0,100.7398274,ZAL_form,56.49717514,0.0,43.50282486,0.0,,29.7235589,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA6-Ep16,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1185.97,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CC(O)CCCCCCCCCCCCCCCC)CCN(C)CC(O)CCCCCCCCCCCCCCCC,,,1.0,106.4118372,ZAL_form,56.49717514,0.0,43.50282486,0.0,,37.2043609,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA1-Ep18,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,989.636,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCCCC)CCN(CCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC,,,1.0,101.1097411,ZAL_form,56.49717514,0.0,43.50282486,0.0,,26.36105263,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA3-Ep18,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1753.01,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCCCC)CCN(C)CCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC,,,0.8169431207,81.69431207,ZAL_form,56.49717514,0.0,43.50282486,0.0,,29.74932331,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA4-Ep18,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1186.998,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCCCC)CCCN(C)CCCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC,,,1.0,104.1923551,ZAL_form,56.49717514,0.0,43.50282486,0.0,,30.45243108,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA5-Ep18,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1215.052,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCCCC)CCCN5CCN(CCCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC)CC5,,,0.9802712699999999,98.027127,ZAL_form,56.49717514,0.0,43.50282486,0.0,,31.83288221,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA6-Ep18,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1270.132,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCCCCCCC)CCN(C)CCC(=O)OCCCCCCCC,,,1.0,100.3699137,ZAL_form,56.49717514,0.0,43.50282486,0.0,,30.87308271,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA1-Ac8,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,821.224,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C(C)C)CCN(CCN(C(C)C)CCC(=O)OCCCCCCCC)CCN(C(C)C)CCC(=O)OCCCCCCCC,,,1.0,105.1607999,ZAL_form,56.49717514,0.0,43.50282486,0.0,,34.03706767,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA2-Ac8,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,905.386,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCC)CCN(CCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)CCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,,,0.9801685947,98.01685947,ZAL_form,56.49717514,0.0,43.50282486,0.0,,20.02977444,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA3-Ac8,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1331.98,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCC)CCN(C)CCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,,,0.9806207429,98.06207429,ZAL_form,56.49717514,0.0,43.50282486,0.0,,23.41804511,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA4-Ac8,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,934.38,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCC)CCCN(C)CCCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,,,0.9195807456,91.95807456,ZAL_form,56.49717514,0.0,43.50282486,0.0,,24.12115288,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA5-Ac8,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,962.434,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCC)CCCN5CCN(CCCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)CC5,,,1.0,101.4796547,ZAL_form,56.49717514,0.0,43.50282486,0.0,,25.50160401,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA6-Ac8,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1017.514,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCCCCCCCCC)CCN(C)CCC(=O)OCCCCCCCCCC,,,0.9987669544000001,99.87669544,ZAL_form,56.49717514,0.0,43.50282486,0.0,,32.98240602,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA1-Ac10,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,877.332,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C(C)C)CCN(CCN(C(C)C)CCC(=O)OCCCCCCCCCC)CCN(C(C)C)CCC(=O)OCCCCCCCCCC,,,1.0,106.0419236,ZAL_form,56.49717514,0.0,43.50282486,0.0,,36.14639098,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA2-Ac10,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,961.494,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,,,1.0,100.3699137,ZAL_form,56.49717514,0.0,43.50282486,0.0,,22.13909774,,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",ZA3-Ac10,,,,Miller_Zwitter,Crude,Hand,siRNA,miller,HeLa,24,FFL,in_vitro,1.0,Miller_ZAL,max,Individual,Cell_viability,Miller_Zwitter,1.0,,1472.25,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Miller_Zwitter_Miller_ZAL_FFL_HeLa_in_vitro
